"","Plot","Microplot","Quad","BandNo","Species","Ht1314","Dia1314","New1516","Status1516","Ht1516","Dia1516","PostFireStatus17","MP.id","X","Distance","Azimuth","Location","dead","deadno","htgrowth","diagrowth","percentht","percentdia","Nearest","Nearestx","Nearesty","Azimuth2","Seedx","Seedy","SeedID","type","nearestneighbor","distancetonearest","BAnearest13","BAnearest10","deadBAnearest13","deadBAnearest10","nearestSpp","nearestcount3","nearestcount5","nearestcount3live","nearestcount5live","nearestcount3dead","nearestcount5dead","liveBArad5","liveBArad3","deadBArad5","deadBArad3","PFliveBArad3","PFdeadBArad3","PFdeadBArad5","LIDE3liveBA","LIDE5liveBA","LIDE3deadBA","LIDE5deadBA","PFLIDE3deadBA","PFLIDE5deadBA","LIDE5livecount","LIDE3livecount","sese3liveBA","sese5liveBA","sese3deadBA","sese5deadBA","sese5livecount","sese3livecount","umca3liveBA","umca5liveBA","umca3deadBA","umca5deadBA","umca5livecount","umca3livecount","qusp3liveBA","qusp5liveBA","qusp3deadBA","qusp5deadBA","qusp5livecount","qusp3livecount","PFqusp3deadBA","PFqusp5deadBA","arme3liveBA","arme5liveBA","arme3deadBA","arme5deadBA","arme5livecount","arme3livecount","conspecBA3","conspecBA5","conspecneigh5","conspecneigh3","heterospecBA3","heterospecBA5","heterospecneigh3","heterospecneigh5"
"1","BS002","B","4","0499","LIDE",18.3,0.31,0,"L",28,0.33,"NO VISIT","B4","microplot",0,"microplot","microplot",0,0,0.530054644808743,0.02,0.530054644808743,0.0606060606060607,"BS002-B4",2005.65074430291,1995.74922491501,0,2005.65074430291,1995.74922491501,"BS002-0499","seedling","BS002-34",0.506174472586284,0.057255526111674,0.0606987116600084,0,0,"QUAG",6,8,6,8,0,0,0.159969897920792,0.0926345717800755,0.000132732289614169,0,0,0,0,0.0353790456684015,0.102714371809118,0,0.000132732289614169,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.057255526111674,0.057255526111674,0,0,1,1,0,0,0,0,0,0,0,0,0.0353790456684015,0.102714371809118,7,5,0.057255526111674,0.057255526111674,1,1
"2","BS002","B","4","0500","LIDE",35.2,0.29,0,"L",32.3,0.44,"NO VISIT","B4","microplot",0,"microplot","microplot",0,0,0,0.15,0,0.340909090909091,"BS002-B4",2005.65074430291,1995.74922491501,0,2005.65074430291,1995.74922491501,"BS002-0500","seedling","BS002-34",0.506174472586284,0.057255526111674,0.0606987116600084,0,0,"QUAG",6,8,6,8,0,0,0.159969897920792,0.0926345717800755,0.000132732289614169,0,0,0,0,0.0353790456684015,0.102714371809118,0,0.000132732289614169,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0.057255526111674,0.057255526111674,0,0,1,1,0,0,0,0,0,0,0,0,0.0353790456684015,0.102714371809118,7,5,0.057255526111674,0.057255526111674,1,1
"3","BS002","O","-","0501","UMCA",70.8,0.75,0,"L",72.5,0.79,"NO VISIT","O-","otherloc",5,"240","PC",0,0,0.0240112994350283,0.04,0.0240112994350283,0.0506329113924051,"BS002-PC",2000,2000,240,1995.66987354208,1997.49999902831,"BS002-0501","seedling","BS002-8",2.54561653227849,0.00919936868787431,0.00823489974322224,0,0.00204282062299676,"SESE",2,7,2,6,0,1,0.683292475164963,0.381084613658402,0.00195799762134984,0.0013854423602331,0,0,0.000660519855417254,0.371885244970528,0.386499933995028,0.0013854423602331,0.0013854423602331,0,0,2,1,0.00919936868787431,0.296792541169935,0,0.00057255526111674,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381084613658402,0.683292475164963,2,6
"4","BS002","O","-","0502","LIDE",24.9,0.38,0,"L",27,0.41,"NO VISIT","O-","otherloc",1,"E","PC",0,0,0.0843373493975904,0.03,0.0843373493975904,0.073170731707317,"BS002-PC",2000,2000,90,2001,2000,"BS002-0502","seedling","BS002-21",1.99116131593587,0.0249387478823592,0.0194653080816424,0,0,"LIDE",2,8,2,7,0,1,0.69906012869333,0.308625349899681,0.00195799762134984,0.00057255526111674,0.000660519855417254,0.000660519855417254,0.000660519855417254,0.0249387478823592,0.415373526676008,0,0.0013854423602331,0,0,6,1,0.283686602017322,0.283686602017322,0.00057255526111674,0.00057255526111674,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249387478823592,0.415373526676008,6,1,0.283686602017322,0.283686602017322,1,1
"5","BS002","O","-","0503","LIDE",17,0.41,0,"L",20.3,0.4,"NO VISIT","O-","otherloc",2,"SE","PC",0,0,0.194117647058824,-0.00999999999999995,0.194117647058824,0,"BS002-PC",2000,2000,135,2001.41421308635,1998.5857859616,"BS002-0503","seedling","BS002-1",2.41784389071496,0.0146146890244997,0.013233959053247,0,0,"LIDE",2,6,2,5,0,1,0.695580814829479,0.0150702199592702,0.00195799762134984,0,0,0,0.000660519855417254,0.0150702199592702,0.411894212812157,0,0.0013854423602331,0,0,4,2,0,0.283686602017322,0,0.00057255526111674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150702199592702,0.411894212812157,4,2,0,0.283686602017322,0,1
"6","BS002","O","-","0504","LIDE",18.3,0.32,0,"L",14.2,0.31,"NO VISIT","O-","otherloc",2,"SE","PC",0,0,0,-0.01,0,0,"BS002-PC",2000,2000,135,2001.41421308635,1998.5857859616,"BS002-0504","seedling","BS002-1",2.41784389071496,0.0146146890244997,0.013233959053247,0,0,"LIDE",2,6,2,5,0,1,0.695580814829479,0.0150702199592702,0.00195799762134984,0,0,0,0.000660519855417254,0.0150702199592702,0.411894212812157,0,0.0013854423602331,0,0,4,2,0,0.283686602017322,0,0.00057255526111674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150702199592702,0.411894212812157,4,2,0,0.283686602017322,0,1
"7","BS002","O","-","0505","UMCA",190,1.1,0,"L",157.5,1.28,"NO VISIT","O-","otherloc",1,"W","PC",0,0,0,0.18,0,0.140625,"BS002-PC",2000,2000,270,1999,2000,"BS002-0505","seedling","BS002-12",1.05455289688283,0.283686602017322,0.26970258771803,0.00057255526111674,0.000804247719318987,"SESE",3,5,3,4,0,1,0.695125283894709,0.680510594870209,0.00195799762134984,0.00195799762134984,0.000660519855417254,0.000660519855417254,0.000660519855417254,0.396823992852887,0.411438681877387,0.0013854423602331,0.0013854423602331,0,0,3,2,0.283686602017322,0.283686602017322,0.00057255526111674,0.00057255526111674,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680510594870209,0.695125283894709,3,4
"8","BS002","O","-","0506","LIDE",82.1,0.76,0,"L",82.6,0.75,"NO VISIT","O-","otherloc",0,"N","32",0,0,0.00609013398294763,-0.01,0.00609013398294763,0,"BS002-32",2011.72739228799,1996.63722285549,0,2011.72739228799,1996.63722285549,"BS002-0506","seedling","BS002-32",0,0,0,0.0001539380400259,0.000113097335529233,"QUAG",3,5,2,4,1,1,0.0491250843241836,0.0215096995009659,0.0001539380400259,0.0001539380400259,0,0,0,0.0215096995009659,0.0491250843241836,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215096995009659,0.0491250843241836,4,2,0,0,0,0
"9","BS002","O","-","0507","LIDE",105,1.72,0,"L",109,1.73,"NO VISIT","O-","otherloc",2,"NE","1",0,0,0.0380952380952381,0.01,0.0380952380952381,0.00578034682080925,"BS002-1",2000.18317592528,1996.50479663247,45,2001.59738996368,1997.91900971881,"BS002-0507","seedling","BS002-35",1.88253921476448,0.00045553093477052,0.000349502182711865,0,0,"LIDE",3,6,2,5,1,1,0.380951095970625,0.0150702199592702,0.00057255526111674,0,0,0,0.000660519855417254,0.0150702199592702,0.0400089678416294,0,0,0,0,3,2,0,0.283686602017322,0,0.00057255526111674,1,0,0,0,0,0,0,0,0,0.057255526111674,0,0,1,0,0,0,0,0,0,0,0,0,0.0150702199592702,0.0400089678416294,3,2,0,0.340942128128996,0,2
"10","BS002","O","-","0508","QUERCUS",94.1,0.92,0,"L",98.1,0.92,"NO VISIT","O-","otherloc",2.5,"NE","3",0,0,0.0425079702444208,0,0.0425079702444208,0,"BS002-3",2000.14834551829,1991.50129459228,45,2001.91611306629,1993.26906095021,"BS002-0508","seedling","BS002-3",2.49999999999992,1.15180289998379,1.08065210956529,0,0,"SESE",1,7,1,6,0,1,1.23143677596515,1.15180289998379,0,0,0,0,0,0,0.0223783498696835,0,0,0,0,4,0,1.15180289998379,1.15180289998379,0,0,1,1,0,0,0,0,0,0,0,0.057255526111674,0,0,1,0,0,0,0,0,0,0,0,0,0,0.057255526111674,1,0,1.15180289998379,1.17418124985347,1,5
"11","BS002","O","-","0509","QUERCUS",40.4,0.51,0,"L",75.4,0.58,"NO VISIT","O-","otherloc",2.5,"NE","3",0,0,0.866336633663367,0.07,0.866336633663367,0.120689655172414,"BS002-3",2000.14834551829,1991.50129459228,45,2001.91611306629,1993.26906095021,"BS002-0509","seedling","BS002-3",2.49999999999992,1.15180289998379,1.08065210956529,0,0,"SESE",1,7,1,6,0,1,1.23143677596515,1.15180289998379,0,0,0,0,0,0,0.0223783498696835,0,0,0,0,4,0,1.15180289998379,1.15180289998379,0,0,1,1,0,0,0,0,0,0,0,0.057255526111674,0,0,1,0,0,0,0,0,0,0,0,0,0,0.057255526111674,1,0,1.15180289998379,1.17418124985347,1,5
"12","BS002","O","-","0510","QUERCUS",182,1.4,0,"L",66,1.65,"NO VISIT","O-","otherloc",2,"SW","37",0,0,0,0.25,0,0.151515151515152,"BS002-37",2006.73818848994,1993.0224061544,225,2005.32397445153,1991.60819306806,"BS002-0510","seedling","BS002-37",1.99999999999997,0.000804247719318987,0.000754767635024948,0,0,"LIDE",3,5,3,5,0,0,0.0699239984872748,0.00616459018450657,0,0,0,0,0,0.000804247719318987,0.00730812991041326,0,0,0,0,2,1,0.00536034246518758,0.00536034246518758,0,0,2,2,0,0,0,0,0,0,0,0.057255526111674,0,0,1,0,0,0,0,0,0,0,0,0,0,0.057255526111674,1,0,0.00616459018450657,0.0126684723756008,3,4
"13","BS002","O","-","0511","UMCA",20.6,0.3,0,"DM",NA,NA,"NO VISIT","O-","otherloc",2,"SW","37",1,1,NA,NA,NA,NA,"BS002-37",2006.73818848994,1993.0224061544,225,2005.32397445153,1991.60819306806,"BS002-0511","seedling","BS002-37",1.99999999999997,0.000804247719318987,0.000754767635024948,0,0,"LIDE",3,5,3,5,0,0,0.0699239984872748,0.00616459018450657,0,0,0,0,0,0.000804247719318987,0.00730812991041326,0,0,0,0,2,1,0.00536034246518758,0.00536034246518758,0,0,2,2,0,0,0,0,0,0,0,0.057255526111674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616459018450657,0.0699239984872748,3,5
"14","BS002","O","-","0512","QUERCUS",64.4,0.42,0,"L",60.3,0.47,"NO VISIT","O-","otherloc",2,"SW","37",0,0,0,0.05,0,0.106382978723404,"BS002-37",2006.73818848994,1993.0224061544,225,2005.32397445153,1991.60819306806,"BS002-0512","seedling","BS002-37",1.99999999999997,0.000804247719318987,0.000754767635024948,0,0,"LIDE",3,5,3,5,0,0,0.0699239984872748,0.00616459018450657,0,0,0,0,0,0.000804247719318987,0.00730812991041326,0,0,0,0,2,1,0.00536034246518758,0.00536034246518758,0,0,2,2,0,0,0,0,0,0,0,0.057255526111674,0,0,1,0,0,0,0,0,0,0,0,0,0,0.057255526111674,1,0,0.00616459018450657,0.0126684723756008,3,4
"15","BS002","O","-","0513","QUCH",74.6,0.92,0,"L",75,0.93,"NO VISIT","O-","otherloc",2,"SW","37",0,0,0.00536193029490624,0.01,0.00536193029490624,0.010752688172043,"BS002-37",2006.73818848994,1993.0224061544,225,2005.32397445153,1991.60819306806,"BS002-0513","seedling","BS002-37",1.99999999999997,0.000804247719318987,0.000754767635024948,0,0,"LIDE",3,5,3,5,0,0,0.0699239984872748,0.00616459018450657,0,0,0,0,0,0.000804247719318987,0.00730812991041326,0,0,0,0,2,1,0.00536034246518758,0.00536034246518758,0,0,2,2,0,0,0,0,0,0,0,0.057255526111674,0,0,1,0,0,0,0,0,0,0,0,0,0,0.057255526111674,1,0,0.00616459018450657,0.0126684723756008,3,4
"16","BS002","O","-","0514","LIDE",134.2,0.44,0,"L",128,1.21,"NO VISIT","O-","otherloc",3,"NE","21",0,0,0,0.77,0,0.636363636363636,"BS002-21",2000.51763830696,2001.9318515945,45,2002.63895936456,2004.05317122402,"BS002-0514","seedling","BS002-13",0.374283100454739,0.000530929158456675,0.000346360590058275,0,0,"LIDE",2,7,2,7,0,0,0.426265428406004,0.0034793138638507,0.000176714586764426,0,0,0,0,0.0034793138638507,0.0417902508762149,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384475177529789,0,0.000176714586764426,2,0,0,0,0,0,0,0,0,0,0.0034793138638507,0.0417902508762149,4,2,0,0.384475177529789,0,3
"17","BS002","O","-","0515","QUERCUS",81.8,1.1,0,"L",55,0.55,"NO VISIT","O-","otherloc",1.5,"NW","A1",0,0,0,-0.55,0,0,"BS002-A1",2001.4107883704,2008.94481280821,315,2000.35012855564,2010.00547333701,"BS002-0515","seedling","BS002-19",1.35195997095175,0.0615728598158697,0.0548993316214816,0.000720995513998858,0,"UMCA",2,5,2,5,0,0,0.325981078514437,0.0767506793235254,0.000897710100763284,0.000720995513998858,0.000380132711084365,0.000380132711084365,0.000380132711084365,0,0.013372189130005,0,0,0,0,1,0,0,0,0,0,0,0,0.0767506793235254,0.0767506793235254,0.000720995513998858,0.000720995513998858,2,2,0,0.235858210060907,0,0.000176714586764426,1,0,0,0,0,0,0,0,0,0,0,0.235858210060907,1,0,0.0767506793235254,0.0901228684535304,2,4
"18","BS002","O","-","0516","QUERCUS",42,0.35,0,"DS",NA,NA,"NO VISIT","O-","otherloc",2.5,"NE","7",1,1,NA,NA,NA,NA,"BS002-7",1995.58237439693,1993.45060430031,45,1997.35014194493,1995.21837065825,"BS002-0516","seedling","BS002-7",2.49999999999992,0.00324605060932165,0.00301907054009979,0,0,"SESE",2,6,1,5,1,1,1.55074825327601,0.00324605060932165,0.0013854423602331,0,0,0,0,0,0.386499933995028,0,0.0013854423602331,0,0,2,0,0.00324605060932165,1.16424831928099,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324605060932165,1.55074825327601,1,5
"19","BS002","O","-","0517","LIDE",51.4,0.55,0,"L",63.2,0.58,"NO VISIT","O-","otherloc",2,"NW","7",0,0,0.229571984435798,0.0299999999999999,0.229571984435798,0.0517241379310343,"BS002-7",1995.58237439693,1993.45060430031,315,1994.16816131058,1994.86481833871,"BS002-0517","seedling","BS002-7",1.99999999999997,0.00324605060932165,0.00301907054009979,0,0,"SESE",2,5,2,5,0,0,0.0141622996823828,0.012445419297196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012445419297196,0.0131059391526132,0,0,3,2,0,0,0,0,0,0,0,0.00105636052976957,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012445419297196,0.0141622996823828,2,5
"20","BS002","O","-","0518","LIDE",227,2.85,0,"L",230,3,"NO VISIT","O-","otherloc",2,"NW","7",0,0,0.013215859030837,0.15,0.013215859030837,0.05,"BS002-7",1995.58237439693,1993.45060430031,315,1994.16816131058,1994.86481833871,"BS002-0518","seedling","BS002-7",1.99999999999997,0.00324605060932165,0.00301907054009979,0,0,"SESE",2,5,2,5,0,0,0.0141622996823828,0.012445419297196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012445419297196,0.0131059391526132,0,0,3,2,0,0,0,0,0,0,0,0.00105636052976957,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012445419297196,0.0141622996823828,2,5
"21","BS002","O","-","0519","QUERCUS",82.1,0.52,0,"L",82,0.51,"NO VISIT","O-","otherloc",1,"SE","7",0,0,0,-0.01,0,0,"BS002-7",1995.58237439693,1993.45060430031,135,1996.2894809401,1992.74349728111,"BS002-0519","seedling","BS002-7",1.00000000000006,0.00324605060932165,0.00301907054009979,0,0,"SESE",1,5,1,4,0,1,1.43628825193329,0.00324605060932165,0.00477836242611008,0,0,0,0,0,0,0,0,0,0,0,0,0.00324605060932165,1.43611153734652,0,0.00477836242611008,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324605060932165,1.43628825193329,1,4
"22","BS002","O","-","0520","QUCH",201,0.74,0,"L",203,2.05,"NO VISIT","O-","otherloc",0.5,"N","3",0,0,0.00995024875621891,1.31,0.00995024875621891,0.639024390243902,"BS002-3",2000.14834551829,1991.50129459228,0,2000.14834551829,1992.00129459228,"BS002-0520","seedling","BS002-3",0.5,1.15180289998379,1.08065210956529,0,0,"SESE",1,7,1,6,0,1,2.20828123947787,1.15180289998379,0.00477836242611008,0,0,0,0,0,0.0146146890244997,0,0,0,0,1,0,1.15180289998379,2.1934898358666,0,0.00477836242611008,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15180289998379,2.20828123947787,1,6
"23","BS002","O","-","0521","QUERCUS",50.4,0.51,0,"DS",NA,NA,"NO VISIT","O-","otherloc",1,"NE","3",1,1,NA,NA,NA,NA,"BS002-3",2000.14834551829,1991.50129459228,45,2000.85545253749,1992.20840113545,"BS002-0521","seedling","BS002-3",1.00000000000006,1.15180289998379,1.08065210956529,0,0,"SESE",1,7,1,6,0,1,2.20549071980332,1.15180289998379,0.00477836242611008,0,0,0,0,0,0.0150702199592702,0,0,0,0,2,0,1.15180289998379,2.19024378525728,0,0.00477836242611008,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15180289998379,2.20549071980332,1,6
"26","BS016","A","4","4218","UMCA",55,0.54,0,"L",57.5,0.55,"NO VISIT","A4","microplot",0,"microplot","microplot",0,0,0.0454545454545455,0.01,0.0454545454545455,0.0181818181818182,"BS016-A4",16000.8559054828,16007.0190758512,0,16000.8559054828,16007.0190758512,"BS016-4218","seedling","BS016-29",0.445683026344886,0.00196349540849362,0,0.00196349540849362,0.0013854423602331,"HEAR",5,15,5,15,0,0,0.352124627179449,0.0382347533905145,0.352124627179449,0.0382347533905145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075333035638593,0,0.075333035638593,2,0,0.0362712579820209,0.16078985360338,0.0362712579820209,0.16078985360338,9,4,0,0,0,0,0,0,0,0,0,0.075333035638593,2,0,0.0382347533905145,0.276791591540856,5,13
"27","BS016","A","1","4219","QUERCUS",58.2,0.52,0,"L",64.8,0.7,"NO VISIT","A1","microplot",0,"microplot","microplot",0,0,0.11340206185567,0.18,0.11340206185567,0.257142857142857,"BS016-A1",16001.4107883704,16008.9448128082,0,16001.4107883704,16008.9448128082,"BS016-4219","seedling","BS016-31",1.15595473630075,0.101222900696827,0,0.101222900696827,0.0989798035421634,"PSME",6,13,6,13,0,0,0.352366529813776,0.151241768130957,0.352366529813776,0.151241768130957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762857236107941,0,0.0762857236107941,3,1,0.0355863907835383,0.160079068265505,0.0355863907835383,0.160079068265505,6,2,0,0,0,0,0,0,0,0,0.0355863907835383,0.160079068265505,6,2,0.115655377347419,0.192287461548271,4,7
"28","BS016","A","3","4223","UMCA",58.1,0.65,0,"L",58.6,0.62,"NO VISIT","A3","microplot",0,"microplot","microplot",0,0,0.00860585197934595,-0.03,0.00860585197934595,0,"BS016-A3",16000.8559054828,16007.0190758512,0,16000.8559054828,16007.0190758512,"BS016-4223","seedling","BS016-29",0.445683026344886,0.00196349540849362,0,0.00196349540849362,0.0013854423602331,"HEAR",5,15,5,15,0,0,0.352124627179449,0.0382347533905145,0.352124627179449,0.0382347533905145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075333035638593,0,0.075333035638593,2,0,0.0362712579820209,0.16078985360338,0.0362712579820209,0.16078985360338,9,4,0,0,0,0,0,0,0,0,0,0.075333035638593,2,0,0.0382347533905145,0.276791591540856,5,13
"31","BS016","C","2","4230","PSME",24,0.19,0,"L",18.1,0.2,"NO VISIT","C2","microplot",0,"microplot","microplot",0,0,0,0.01,0,0.05,"BS016-C2",15991.5481714202,15996.7493702674,0,15991.5481714202,15996.7493702674,"BS016-4230","seedling","BS016-15",1.6944663349849,0.00101787601976309,0,0.00101787601976309,0.001661902513749,"HEAR",4,7,4,7,0,0,0.322612505791626,0.00558967872889963,0.322612505791626,0.00558967872889963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558967872889963,0.322612505791626,4,7
"32","BS016","C","3","4237","QUERCUS",104,1.24,0,"L",110,1.23,"NO VISIT","C3","microplot",0,"microplot","microplot",0,0,0.0576923076923077,-0.01,0.0576923076923077,0,"BS016-C3",15994.3492556971,15995.749224915,0,15994.3492556971,15995.749224915,"BS016-4237","seedling","BS016-14",3.2112410536684,0.000804247719318987,0,0.000804247719318987,0.000660519855417254,"HEAR",0,5,0,5,0,0,0.00725158124264863,0,0.00725158124264863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725158124264863,0,5
"33","BS016","O","-","4220","QUERCUS",38,0.43,0,"L",40.5,0.48,"NO VISIT","O-","otherloc",0,"0","A2",0,0,0.0657894736842105,0.05,0.0657894736842105,0.104166666666667,"BS016-A2",16001.4107883704,16008.9448128082,0,16001.4107883704,16008.9448128082,"BS016-4220","seedling","BS016-31",1.15595473630075,0.101222900696827,0,0.101222900696827,0.0989798035421634,"PSME",6,13,6,13,0,0,0.352366529813776,0.151241768130957,0.352366529813776,0.151241768130957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762857236107941,0,0.0762857236107941,3,1,0.0355863907835383,0.160079068265505,0.0355863907835383,0.160079068265505,6,2,0,0,0,0,0,0,0,0,0.0355863907835383,0.160079068265505,6,2,0.115655377347419,0.192287461548271,4,7
"34","BS016","O","-","4221","QUERCUS",56.2,0.6,0,"L",62,0.61,"NO VISIT","O-","otherloc",0,"0","A1",0,0,0.103202846975089,0.01,0.103202846975089,0.0163934426229508,"BS016-A1",16001.4107883704,16008.9448128082,0,16001.4107883704,16008.9448128082,"BS016-4221","seedling","BS016-31",1.15595473630075,0.101222900696827,0,0.101222900696827,0.0989798035421634,"PSME",6,13,6,13,0,0,0.352366529813776,0.151241768130957,0.352366529813776,0.151241768130957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762857236107941,0,0.0762857236107941,3,1,0.0355863907835383,0.160079068265505,0.0355863907835383,0.160079068265505,6,2,0,0,0,0,0,0,0,0,0.0355863907835383,0.160079068265505,6,2,0.115655377347419,0.192287461548271,4,7
"35","BS016","O","-","4222","HEAR",96.4,0.71,0,"L",95.5,0.97,"NO VISIT","O-","otherloc",1,"NW","A4",0,0,0,0.26,0,0.268041237113402,"BS016-A4",16000.8559054828,16007.0190758512,315,16000.1487989397,16007.7261828704,"BS016-4222","seedling","BS016-29",0.689105916672718,0.00196349540849362,0,0.00196349540849362,0.0013854423602331,"HEAR",5,13,5,13,0,0,0.276477432275497,0.103949803120143,0.276477432275497,0.103949803120143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00076340701482232,0.160475694338021,0.00076340701482232,0.160475694338021,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0.103949803120143,0.276477432275497,5,13
"36","BS016","O","-","4224","HEAR",97,1.15,0,"L",116,1.15,"NO VISIT","O-","otherloc",0.5,"S","A4",0,0,0.195876288659794,0,0.195876288659794,0,"BS016-A4",16000.8559054828,16007.0190758512,180,16000.8559054828,16006.5190758512,"BS016-4224","seedling","BS016-28",0.533645348144247,7.85398163397448e-05,0,7.85398163397448e-05,0.0001539380400259,"QUPA",5,13,5,13,0,0,0.398532233858278,0.00301043116030242,0.398532233858278,0.00301043116030242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0010469357518088,0.295345837752958,0.0010469357518088,0.295345837752958,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00301043116030242,0.398532233858278,5,13
"37","BS016","O","-","4225","UMCA",23.1,0.51,0,"L",22.4,0.49,"NO VISIT","O-","otherloc",1,"SW","A4",0,0,0,-0.02,0,0,"BS016-A4",16000.8559054828,16007.0190758512,225,16000.1487984636,16006.311969308,"BS016-4225","seedling","BS016-28",0.429267639298126,7.85398163397448e-05,0,7.85398163397448e-05,0.0001539380400259,"QUPA",4,11,4,11,0,0,0.398218074592919,0.00272690242331594,0.398218074592919,0.00272690242331594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076340701482232,0.295031678487599,0.00076340701482232,0.295031678487599,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00272690242331594,0.398218074592919,4,11
"38","BS016","O","-","4226","UMCA",64.2,0.58,0,"L",64,0.58,"NO VISIT","O-","otherloc",1.5,"S","A4",0,0,0,0,0,0,"BS016-A4",16000.8559054828,16007.0190758512,180,16000.8559054828,16005.5190758512,"BS016-4226","seedling","BS016-27",0.423047438043663,0.0001539380400259,0,0.0001539380400259,0.000226980069221863,"QUPA",6,14,6,14,0,0,0.620267414144973,0.00312352849583165,0.620267414144973,0.00312352849583165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116003308733803,0.295345837752958,0.00116003308733803,0.295345837752958,10,5,0,0,0,0.000283528736986479,0,0.000283528736986479,1,0,0,0,0,0,0.00312352849583165,0.620267414144973,6,14
"39","BS016","O","-","4227","UMCA",35.5,0.34,0,"L",35.5,0.38,"NO VISIT","O-","otherloc",1,"W","34",0,0,0,0.04,0,0.105263157894737,"BS016-34",16004.2643851929,16004.9056109636,270,16003.2643851929,16004.9056109636,"BS016-4227","seedling","BS016-34",1,0.00045238934211693,0,0.00045238934211693,0.00045238934211693,"QUPA",5,17,5,17,0,0,0.605717127769871,0.124559436325855,0.605717127769871,0.124559436325855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762857236107941,0,0.0762857236107941,3,0,0.124559436325855,0.295345837752958,0.124559436325855,0.295345837752958,10,5,0,0,0,0.000283528736986479,0,0.000283528736986479,1,0,0,0.0762857236107941,3,0,0.124559436325855,0.529431404159077,5,14
"40","BS016","O","-","4228","PSME",96.8,1.13,0,"L",99,1.2,"NO VISIT","O-","otherloc",1,"N","B1",0,0,0.0227272727272728,0.0700000000000001,0.0227272727272728,0.0583333333333334,"BS016-B1",16009.4417907937,15996.5572414247,0,16009.4417907937,15997.5572414247,"BS016-4228","seedling","BS016-40",1.31615785680368,0.000254469004940773,0,0.000254469004940773,9.50331777710913e-05,"ARME",1,3,1,3,0,0,0.00103986716833822,0.000254469004940773,0.00103986716833822,0.000254469004940773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254469004940773,0,0.000254469004940773,1,0,0,0,0,0,0,0,0,0,0.000254469004940773,0.000254469004940773,0.000254469004940773,0.000254469004940773,1,1,0,0,0,0,0.000254469004940773,0.00103986716833822,1,3
